Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend,data_quality_score,cleansing_timestamp,record_source
CASH,0,0,8.579999924,97.48999786,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,,Edward,6726,Ryan,,Corporate,PR,2385 Lost Zephyr Green,725,4,Apparel,18.26427651,-66.37059021,Pacific Asia,Broken Hill,Australia,6726,2016-01-13 02:27:00,25834,403,32.5,0.25,64676,129.9900055,0.090000004,1,129.9900055,97.48999786,8.579999924,Oceania,Nueva Gales del Sur,CLOSED,,403,18,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-01-13 14:27:00,Same Day,1231,413,29,14,3,20160113,5,1481,Wednesday,1,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,4.400000095,35.18999863,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,,Ethan,7960,Thomas,,Corporate,PR,1454 Green Jetty,725,5,Golf,18.29623795,-66.37055206,Pacific Asia,Ankara,Turquía,7960,2016-11-01 06:46:00,45918,627,4.800000191,0.119999997,114761,39.99000168,0.129999995,1,39.99000168,35.18999863,4.400000095,West Asia,Ankara,CLOSED,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-11-01 18:46:00,Same Day,1453,89,37,17,4,20161101,5,2351,Tuesday,11,4,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,20.34000015,41.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,,Edward,6726,Ryan,,Corporate,PR,2385 Lost Zephyr Green,725,5,Golf,18.26427651,-66.37059021,Pacific Asia,Broken Hill,Australia,6726,2016-01-13 02:27:00,25834,502,8.5,0.170000002,64674,50.0,0.49000001,1,50.0,41.5,20.34000015,Oceania,Nueva Gales del Sur,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-01-13 14:27:00,Same Day,1231,413,30,15,4,20160113,5,1479,Wednesday,1,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,-29.71999931,479.3200073,Late delivery,1,68,Garden,Caguas,Puerto Rico,,Heidi,15332,Wong,,Corporate,PR,259 Sunny Passage,725,6,Outdoors,18.23684311,-66.0370636,Pacific Asia,Kathmandu,Nepal,15332,2017-11-13 19:01:00,71779,1355,53.25999832,0.100000001,175094,532.5800171,-0.059999999,1,532.5800171,479.3200073,-29.71999931,South Asia,Central,CLOSED,,1355,68,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2017-11-14 07:01:00,Same Day,2378,1293,73,35,5,20171113,3,3525,Monday,11,4,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,137.9900055,299.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,,Amber,6955,Smith,,Corporate,PR,2803 Pleasant Barn Dell,725,7,Fan Shop,18.23220635,-66.37054443,Pacific Asia,Sydney,Australia,6955,2015-12-03 05:08:00,23033,957,0.0,0.0,57664,299.980011,0.460000008,1,299.980011,299.980011,137.9900055,Oceania,Nueva Gales del Sur,CLOSED,,957,43,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-12-03 17:08:00,Same Day,1268,2702,59,23,6,20151203,5,1306,Thursday,12,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,81.0,299.9899902,Late delivery,1,45,Fishing,Caguas,Puerto Rico,,Jane,10080,Smith,,Corporate,PR,3189 Grand Concession,725,7,Fan Shop,18.29292488,-66.37059784,Pacific Asia,Kunming,China,10080,2015-12-13 12:49:00,23740,1004,100.0,0.25,59403,399.980011,0.270000011,1,399.980011,299.9899902,81.0,Eastern Asia,Yunnan,CLOSED,,1004,45,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2015-12-14 00:49:00,Same Day,1850,1356,63,25,6,20151213,3,1345,Sunday,12,4,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,2.190000057,24.86000061,Late delivery,1,59,Books,Caguas,Puerto Rico,,Demetria,17597,Velasquez,,Corporate,PR,9918 Lazy Cape,725,8,Book Shop,18.23215675,-66.03705597,Pacific Asia,Sukabumi,Indonesia,17597,2017-12-16 20:33:00,74044,1346,6.21999979,0.200000003,177359,31.07999992,0.090000004,1,31.07999992,24.86000061,2.190000057,Southeast Asia,Java Occidental,CLOSED,,1346,59,http://images.acmesports.sports/Sports+Books,Sports Books,31.07999992,0,2017-12-17 08:33:00,Same Day,2576,2664,64,26,7,20171216,3,3723,Saturday,12,4,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,18.12000084,38.56000137,Late delivery,1,75,Video Games,Caguas,Puerto Rico,,Joan,20330,Galloway,,Corporate,PR,9598 Cinder Close,725,9,Discs Shop,18.27410698,-66.03704834,Pacific Asia,Kanpur,India,20330,2018-01-25 18:03:00,76777,1362,1.190000057,0.029999999,180092,39.75,0.469999999,1,39.75,38.56000137,18.12000084,South Asia,Uttar Pradesh,CLOSED,,1362,75,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2018-01-26 06:03:00,Same Day,2833,1283,79,41,8,20180125,3,3980,Thursday,1,1,2018,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,46.31000137,246.3099976,Late delivery,1,71,Music,Caguas,Puerto Rico,,Ulla,16218,Peck,,Corporate,PR,9916 Wishing Manor,725,9,Discs Shop,18.22852516,-66.03705597,Pacific Asia,Bijapur,India,16218,2017-11-26 17:26:00,72665,1358,14.34000015,0.059999999,175980,260.6499939,0.189999998,1,260.6499939,246.3099976,46.31000137,South Asia,Karnataka,CLOSED,,1358,71,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2017-11-27 05:26:00,Same Day,2413,328,76,38,8,20171126,3,3560,Sunday,11,4,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,12.0,48.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Michael,5936,Davis,,Corporate,PR,5271 Quaking Deer Bend,725,5,Golf,18.29506111,-66.37051392,USCA,Raleigh,Estados Unidos,5936,2016-04-28 12:27:00,33124,502,2.0,0.039999999,82808,50.0,0.25,1,50.0,48.0,12.0,South of  USA,Carolina del Norte,CLOSED,27604.0,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-04-29 00:27:00,Same Day,1086,2255,30,15,4,20160428,3,1863,Thursday,4,2,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,101.3899994,299.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,,Michael,5936,Davis,,Corporate,PR,5271 Quaking Deer Bend,725,7,Fan Shop,18.29506111,-66.37051392,USCA,Raleigh,Estados Unidos,5936,2016-04-28 12:27:00,33124,957,0.0,0.0,82809,299.980011,0.340000004,1,299.980011,299.980011,101.3899994,South of  USA,Carolina del Norte,CLOSED,27604.0,957,43,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-04-29 00:27:00,Same Day,1086,2255,59,23,6,20160428,3,1864,Thursday,4,2,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,92.94999695,296.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,,Michael,5936,Davis,,Corporate,PR,5271 Quaking Deer Bend,725,7,Fan Shop,18.29506111,-66.37051392,USCA,Raleigh,Estados Unidos,5936,2016-04-28 12:27:00,33124,957,3.0,0.01,82807,299.980011,0.310000002,1,299.980011,296.980011,92.94999695,South of  USA,Carolina del Norte,CLOSED,27604.0,957,43,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-04-29 00:27:00,Same Day,1086,2255,59,23,6,20160428,3,1862,Thursday,4,2,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,133.9100037,278.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,,Sean,8087,Smith,,Corporate,PR,933 Hidden Rabbit Via,725,7,Fan Shop,18.20253372,-66.37058258,USCA,Newark,Estados Unidos,8087,2016-08-22 01:47:00,41040,957,21.0,0.07,102440,299.980011,0.479999989,1,299.980011,278.980011,133.9100037,East of USA,Delaware,CLOSED,19711.0,957,43,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-08-22 13:47:00,Same Day,1474,1946,59,23,6,20160822,5,2075,Monday,8,3,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,24.72999954,103.8899994,Late delivery,1,12,Boxing & MMA,Caguas,Puerto Rico,,Mary,9909,Wong,,Corporate,PR,9856 High Bear Crossing,725,3,Footwear,18.22954941,-66.37056732,Africa,Mwanza,Tanzania,9909,2016-10-29 15:42:00,45738,249,6.050000191,0.059999999,114323,54.97000122,0.239999995,2,109.9400024,103.8899994,24.72999954,East Africa,Mwanza,CLOSED,,249,12,http://images.acmesports.sports/Under+Armour+Women%27s+Micro+G+Skulpt+Running+Shoe,Under Armour Women's Micro G Skulpt Running S,54.97000122,0,2016-10-30 03:42:00,Same Day,1816,1884,15,10,2,20161029,3,2336,Saturday,10,4,2016,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,-113.0899963,173.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,,Mary,6113,Davis,,Corporate,PR,5057 Shady Anchor Run,725,3,Footwear,18.24187088,-66.37051392,Europe,Southend-on-Sea,Reino Unido,6113,2017-07-23 23:13:00,64050,191,26.0,0.129999995,160140,99.98999786,-0.649999976,2,199.9799957,173.9799957,-113.0899963,Northern Europe,Inglaterra,CLOSED,,191,9,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2017-07-24 11:13:00,Same Day,1118,2632,12,7,2,20170723,3,3195,Sunday,7,3,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,4.800000191,95.98000336,Late delivery,1,17,Cleats,Caguas,Puerto Rico,,Brenda,12195,Moyer,,Corporate,PR,952 Pleasant Bluff Pines,725,4,Apparel,18.2187748,-66.37056732,Europe,Viena,Austria,12195,2015-08-21 14:23:00,15935,365,24.0,0.200000003,39813,59.99000168,0.050000001,2,119.9800034,95.98000336,4.800000191,Western Europe,Viena,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-08-22 02:23:00,Same Day,2227,2982,28,13,3,20150821,3,775,Friday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,14.69999981,84.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Kenneth,7731,Dominguez,,Corporate,PR,223 Round Hollow,725,5,Golf,18.25471306,-66.37059784,Europe,Gothenburg,Suecia,7731,2015-08-12 22:59:00,15343,502,16.0,0.159999996,38367,50.0,0.180000007,2,100.0,84.0,14.69999981,Northern Europe,Västra Götaland,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-08-13 10:59:00,Same Day,1410,983,30,15,4,20150812,3,719,Wednesday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,-6.840000153,119.9800034,Late delivery,1,17,Cleats,Caguas,Puerto Rico,,Emily,8668,Riley,,Corporate,PR,9494 Harvest Turnabout,725,4,Apparel,18.20666313,-66.37063599,LATAM,Bogotá,Colombia,8668,2017-02-23 15:43:00,53753,365,0.0,0.0,134379,59.99000168,-0.059999999,2,119.9800034,119.9800034,-6.840000153,South America,Bogotá,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-02-24 03:43:00,Same Day,1576,357,28,13,3,20170223,3,2787,Thursday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,46.86000061,111.5800018,Late delivery,1,17,Cleats,Caguas,Puerto Rico,,Mary,1661,Austin,,Corporate,PR,146 Middle Terrace,725,4,Apparel,18.26615334,-66.37050629,LATAM,Moca,República Dominicana,1661,2017-03-17 17:05:00,55264,365,8.399999619,0.07,138212,59.99000168,0.419999987,2,119.9800034,111.5800018,46.86000061,Caribbean,Espaillat,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-03-18 05:05:00,Same Day,313,1818,28,13,3,20170317,3,2848,Friday,3,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,48.95000076,101.9800034,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,,Mary,5332,Smith,,Corporate,PR,1534 Wishing Blossom Nook,725,4,Apparel,18.21160507,-66.37054443,LATAM,São Paulo,Brasil,5332,2017-05-28 03:40:00,60158,365,18.0,0.150000006,150535,59.99000168,0.479999989,2,119.9800034,101.9800034,48.95000076,South America,São Paulo,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-05-28 15:40:00,Same Day,979,2735,28,13,3,20170528,5,3032,Sunday,5,2,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,-2.599999905,185.9799957,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,,Amber,6955,Smith,,Corporate,PR,2803 Pleasant Barn Dell,725,3,Footwear,18.23220635,-66.37054443,Pacific Asia,Sydney,Australia,6955,2015-12-03 05:08:00,23033,191,14.0,0.07,57667,99.98999786,-0.01,2,199.9799957,185.9799957,-2.599999905,Oceania,Nueva Gales del Sur,CLOSED,,191,9,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2015-12-03 17:08:00,Same Day,1268,2702,12,7,2,20151203,5,1308,Thursday,12,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,30.26000023,116.3799973,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,,Amber,6955,Smith,,Corporate,PR,2803 Pleasant Barn Dell,725,4,Apparel,18.23220635,-66.37054443,Pacific Asia,Sydney,Australia,6955,2015-12-03 05:08:00,23033,365,3.599999905,0.029999999,57668,59.99000168,0.25999999,2,119.9800034,116.3799973,30.26000023,Oceania,Nueva Gales del Sur,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-12-03 17:08:00,Same Day,1268,2702,28,13,3,20151203,5,1309,Thursday,12,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,37.79000092,107.9800034,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,,Catherine,5909,Owens,,Corporate,PR,3760 Rocky Village,725,4,Apparel,18.28386116,-66.37055206,Pacific Asia,Kuala Lumpur,Malasia,5909,2016-02-19 02:13:00,28368,365,12.0,0.100000001,70978,59.99000168,0.349999994,2,119.9800034,107.9800034,37.79000092,Southeast Asia,Kuala Lumpur,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-02-19 14:13:00,Same Day,1077,1346,28,13,3,20160219,5,1636,Friday,2,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,-55.5699997,98.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Jane,10080,Smith,,Corporate,PR,3189 Grand Concession,725,5,Golf,18.29292488,-66.37059784,Pacific Asia,Kunming,China,10080,2015-12-13 12:49:00,23740,502,2.0,0.02,59404,50.0,-0.569999993,2,100.0,98.0,-55.5699997,Eastern Asia,Yunnan,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-12-14 00:49:00,Same Day,1850,1356,30,15,4,20151213,3,1346,Sunday,12,4,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,8.5,85.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Stephanie,1651,Smith,,Corporate,PR,8967 Sleepy Lane,725,5,Golf,18.21465302,-66.37059021,Pacific Asia,Brisbane,Australia,1651,2015-11-03 22:41:00,21028,502,15.0,0.150000006,52556,50.0,0.100000001,2,100.0,85.0,8.5,Oceania,Queensland,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-11-04 10:41:00,Same Day,310,400,30,15,4,20151103,3,1179,Tuesday,11,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,16.32999992,44.97999954,Late delivery,1,40,Accessories,Caguas,Puerto Rico,,Debra,11582,Hull,,Corporate,PR,7970 Little Heath,725,6,Outdoors,18.2283001,-66.37059784,Pacific Asia,Taizhou,China,11582,2016-03-03 22:00:00,29315,893,5.0,0.100000001,73344,24.98999977,0.360000014,2,49.97999954,44.97999954,16.32999992,Eastern Asia,Jiangsu,CLOSED,,893,40,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,2016-03-04 10:00:00,Same Day,2114,2750,52,21,5,20160303,3,1694,Thursday,3,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,67.22000122,149.3800049,Late delivery,1,17,Cleats,Caguas,Puerto Rico,,Brenda,12195,Moyer,,Corporate,PR,952 Pleasant Bluff Pines,725,4,Apparel,18.2187748,-66.37056732,Europe,Viena,Austria,12195,2015-08-21 14:23:00,15935,365,30.59000015,0.170000002,39812,59.99000168,0.449999988,3,179.9700012,149.3800049,67.22000122,Western Europe,Viena,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-08-22 02:23:00,Same Day,2227,2982,28,13,3,20150821,3,774,Friday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,38.20999908,109.1699982,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,,Mary,6113,Davis,,Corporate,PR,5057 Shady Anchor Run,725,5,Golf,18.24187088,-66.37051392,Europe,Southend-on-Sea,Reino Unido,6113,2017-07-23 23:13:00,64050,627,10.80000019,0.090000004,160143,39.99000168,0.349999994,3,119.9700012,109.1699982,38.20999908,Northern Europe,Inglaterra,CLOSED,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-07-24 11:13:00,Same Day,1118,2632,37,17,4,20170723,3,3197,Sunday,7,3,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,-194.0800018,290.9700012,Late delivery,1,16,As Seen on  TV!,Caguas,Puerto Rico,,Mary,698,Smith,,Corporate,PR,1865 Dusty Deer Mountain,725,3,Footwear,18.2275734,-66.04371643,LATAM,Huehuetenango,Guatemala,698,2017-05-03 21:03:00,58495,359,9.0,0.029999999,146409,99.98999786,-0.670000017,3,299.9700012,290.9700012,-194.0800018,Central America,Huehuetenango,CLOSED,,359,16,http://images.acmesports.sports/Nike+Men%27s+Free+TR+5.0+TB+Training+Shoe,Nike Men's Free TR 5.0 TB Training Shoe,99.98999786,0,2017-05-04 09:03:00,Same Day,142,1173,26,12,2,20170503,3,2984,Wednesday,5,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,47.61999893,170.0700073,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,,Edward,6726,Ryan,,Corporate,PR,2385 Lost Zephyr Green,725,4,Apparel,18.26427651,-66.37059021,Pacific Asia,Broken Hill,Australia,6726,2016-01-13 02:27:00,25834,365,9.899999619,0.059999999,64677,59.99000168,0.280000001,3,179.9700012,170.0700073,47.61999893,Oceania,Nueva Gales del Sur,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-01-13 14:27:00,Same Day,1231,413,28,13,3,20160113,5,1482,Wednesday,1,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,37.66999817,163.7700043,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,,Mary,7660,Smith,,Corporate,PR,833 Amber Anchor Glen,725,4,Apparel,18.2567749,-66.3706131,Pacific Asia,Manila,Filipinas,7660,2016-01-05 01:45:00,25284,365,16.20000076,0.090000004,63356,59.99000168,0.230000004,3,179.9700012,163.7700043,37.66999817,Southeast Asia,Capital Nacional,CLOSED,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-01-05 13:45:00,Same Day,1396,1644,28,13,3,20160105,5,1453,Tuesday,1,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,28.21999931,100.7699966,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,,Catherine,5909,Owens,,Corporate,PR,3760 Rocky Village,725,5,Golf,18.28386116,-66.37055206,Pacific Asia,Kuala Lumpur,Malasia,5909,2016-02-19 02:13:00,28368,627,19.20000076,0.159999996,70977,39.99000168,0.280000001,3,119.9700012,100.7699966,28.21999931,Southeast Asia,Kuala Lumpur,CLOSED,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-02-19 14:13:00,Same Day,1077,1346,37,17,4,20160219,5,1635,Friday,2,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,59.75999832,124.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,,Edward,6726,Ryan,,Corporate,PR,2385 Lost Zephyr Green,725,5,Golf,18.26427651,-66.37059021,Pacific Asia,Broken Hill,Australia,6726,2016-01-13 02:27:00,25834,502,25.5,0.170000002,64673,50.0,0.479999989,3,150.0,124.5,59.75999832,Oceania,Nueva Gales del Sur,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-01-13 14:27:00,Same Day,1231,413,30,15,4,20160113,5,1478,Wednesday,1,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,23.62000084,67.47000122,Late delivery,1,40,Accessories,Caguas,Puerto Rico,,Debra,11582,Hull,,Corporate,PR,7970 Little Heath,725,6,Outdoors,18.2283001,-66.37059784,Pacific Asia,Taizhou,China,11582,2016-03-03 22:00:00,29315,885,7.5,0.100000001,73346,24.98999977,0.349999994,3,74.97000122,67.47000122,23.62000084,Eastern Asia,Jiangsu,CLOSED,,885,40,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,2016-03-04 10:00:00,Same Day,2114,2750,50,21,5,20160303,3,1696,Thursday,3,1,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,0,0,110.1900024,379.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,,Mary,806,Wells,,Corporate,PR,7601 Pleasant Brook Gate,725,3,Footwear,18.2275734,-66.04563141,Europe,Viena,Austria,806,2015-06-22 01:09:00,11787,191,20.0,0.050000001,29476,99.98999786,0.289999992,4,399.9599915,379.9599915,110.1900024,Western Europe,Viena,CLOSED,,191,9,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2015-06-22 13:09:00,Same Day,164,2983,12,7,2,20150622,5,511,Monday,6,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,118.0699997,327.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,,Ralph,1525,Washington,,Corporate,PR,5352 Jagged Subdivision,725,3,Footwear,18.27647972,-66.37059784,Europe,Klaip?da,Lituania,1525,2016-10-09 17:08:00,44372,191,71.98999786,0.180000007,110776,99.98999786,0.360000014,4,399.9599915,327.9700012,118.0699997,Northern Europe,Klaip?da,CLOSED,,191,9,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-10-10 05:08:00,Same Day,284,1335,12,7,2,20161009,3,2249,Sunday,10,4,2016,True,100,2025-12-03 17:23:07,DataCoSupplyChain
CASH,1,0,24.25,194.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Janet,5098,Allen,,Corporate,PR,8343 Umber Avenue,725,5,Golf,18.22579575,-66.37059784,Europe,Gómel,Bielorrusia,5098,2016-10-23 15:21:00,45326,502,6.0,0.029999999,113250,50.0,0.129999995,4,200.0,194.0,24.25,Eastern Europe,Gómel,CLOSED,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-10-24 03:21:00,Same Day,935,1033,30,15,4,20161023,3,2310,Sunday,10,4,2016,True,100,2025-12-03 17:23:07,DataCoSupplyChain
